year,region_id,Region_name,ons_code,road_category_id,road_category_name,total_link_length_km,total_link_length_miles,all_motor_vehicles
2000,3,Scotland,S92000003,5,M,48552.8,30169.31,8344977797
2000,4,Wales,W92000004,1,TM,141.3,87.8,1746195956
2000,4,Wales,W92000004,3,TA,1539.5,956.6,3522626751
2000,4,Wales,W92000004,4,PA,2607.29,1620.09,4399246745
2000,4,Wales,W92000004,5,M,28664.9,17811.54,5702553649
2000,5,North West,E12000002,1,TM,600.2,372.95,9294708345
2000,5,North West,E12000002,2,PM,23.7,14.73,217057446.4
2000,5,North West,E12000002,3,TA,826.83,513.77,3012841156
2000,5,North West,E12000002,4,PA,3168.28,1968.68,9079724138
2000,5,North West,E12000002,5,M,31911.4,19828.82,10921472077
2000,6,London,E12000007,1,TM,65.6,40.76,1475750000
2000,6,London,E12000007,3,TA,319.2,198.34,4150315791
2000,6,London,E12000007,4,PA,1396,867.43,7234092467
2000,6,London,E12000007,5,M,12823,7967.84,7428197699
2000,7,East of England,E12000006,1,TM,263.3,163.61,4855736908
2000,7,East of England,E12000006,3,TA,1138.47,707.41,6796380902
2000,7,East of England,E12000006,4,PA,2755.43,1712.14,8325032144
2000,7,East of England,E12000006,5,M,35065.2,21788.51,12049363018
2000,8,Yorkshire and the Humber,E12000003,1,TM,361.8,224.81,5021824250
2000,8,Yorkshire and the Humber,E12000003,2,PM,3.5,2.17,53467992.8
2000,8,Yorkshire and the Humber,E12000003,3,TA,702.95,436.79,3323205276
2000,8,Yorkshire and the Humber,E12000003,4,PA,2602.23,1616.95,6958946291
2000,8,Yorkshire and the Humber,E12000003,5,M,27904.6,17339.11,8536007251
2000,9,South East,E12000008,1,TM,644.4,400.41,12938510974
2000,9,South East,E12000008,2,PM,10.6,6.59,167622029.7
2000,9,South East,E12000008,3,TA,875.6,544.07,6587285531
2000,9,South East,E12000008,4,PA,4330.38,2690.77,14313142404
2000,9,South East,E12000008,5,M,41449.5,25755.53,16671724027
2000,10,West Midlands,E12000005,1,TM,381.7,237.18,6805691385
2000,10,West Midlands,E12000005,2,PM,4.3,2.67,82578081.38
2000,10,West Midlands,E12000005,3,TA,838.7,521.14,3640144958
2000,10,West Midlands,E12000005,4,PA,2694.69,1674.4,7138157902
2000,10,West Midlands,E12000005,5,M,28355.3,17619.17,10680300998
2000,11,North East,E12000001,1,TM,55.6,34.55,585973313
2000,11,North East,E12000001,2,PM,2.4,1.49,33739442.41
2000,11,North East,E12000001,3,TA,437.5,271.85,2323134571
2000,11,North East,E12000001,4,PA,1319.8,820.09,3439082977
2000,11,North East,E12000001,5,M,14232.4,8843.6,4932690783
2001,1,South West,E12000009,1,TM,326.8,203.06,4722110400
2001,1,South West,E12000009,3,TA,999.5,621.06,4287689028
2001,1,South West,E12000009,4,PA,3927.1,2440.19,8766209827
2001,1,South West,E12000009,5,M,44208.5,27469.89,10286319379
2001,2,East Midlands,E12000004,1,TM,193.7,120.36,3854847294
2001,2,East Midlands,E12000004,3,TA,1210.8,752.36,5751062368
2001,2,East Midlands,E12000004,4,PA,2624.26,1630.64,6263348517
2001,2,East Midlands,E12000004,5,M,27126.5,16855.63,7905126899
2001,3,Scotland,S92000003,1,TM,386.49,240.15,3459315929
2001,3,Scotland,S92000003,3,TA,2811.97,1747.28,5677180662
2001,3,Scotland,S92000003,4,PA,7482.01,4649.11,7204936529
2001,3,Scotland,S92000003,5,M,48637.3,30221.82,8407168093
2001,4,Wales,W92000004,1,TM,141.3,87.8,1825398501
2001,4,Wales,W92000004,3,TA,1546.6,961.01,3590950578
2001,4,Wales,W92000004,4,PA,2631.39,1635.07,4442729288
2001,4,Wales,W92000004,5,M,28714,17842.05,5670377777
2001,5,North West,E12000002,1,TM,615.5,382.45,9770751770
2001,5,North West,E12000002,2,PM,24.1,14.98,233056712.5
2001,5,North West,E12000002,3,TA,826.83,513.77,3017482738
2001,5,North West,E12000002,4,PA,3165.68,1967.06,9084916335
2001,5,North West,E12000002,5,M,31984.7,19874.37,10859795920
2001,6,London,E12000007,1,TM,60.1,37.34,1339946984
2001,6,London,E12000007,4,PA,1720.8,1069.26,11465994660
2001,6,London,E12000007,5,M,12859.4,7990.46,7523947606
2001,7,East of England,E12000006,1,TM,264.1,164.1,5003421176
2001,7,East of England,E12000006,3,TA,1138.47,707.41,6995615753
2001,7,East of England,E12000006,4,PA,2754.13,1711.34,8443417055
2001,7,East of England,E12000006,5,M,35130.8,21829.27,12088342343
2001,8,Yorkshire and the Humber,E12000003,1,TM,361.8,224.81,5202384338
2001,8,Yorkshire and the Humber,E12000003,2,PM,3.5,2.17,48741217.54
2001,8,Yorkshire and the Humber,E12000003,3,TA,682.85,424.3,3327285433
2001,8,Yorkshire and the Humber,E12000003,4,PA,2623.63,1630.25,7101909655
2001,8,Yorkshire and the Humber,E12000003,5,M,27964.4,17376.27,8586372871
2001,9,South East,E12000008,1,TM,644.4,400.41,13291607009
2001,9,South East,E12000008,2,PM,10.6,6.59,168374347.6
2001,9,South East,E12000008,3,TA,875.6,544.07,6837056972
2001,9,South East,E12000008,4,PA,4332.18,2691.89,14471932408
2001,9,South East,E12000008,5,M,41536.4,25809.52,16507979326
2001,10,West Midlands,E12000005,1,TM,381.7,237.18,6804949604
2001,10,West Midlands,E12000005,2,PM,4.3,2.67,70967801.17
2001,10,West Midlands,E12000005,3,TA,838.7,521.14,3773510246
2001,10,West Midlands,E12000005,4,PA,2709.59,1683.66,7243180572
2001,10,West Midlands,E12000005,5,M,28413.4,17655.27,10675502299
2001,11,North East,E12000001,1,TM,55.6,34.55,606889505.3
2001,11,North East,E12000001,2,PM,2.4,1.49,33680824.61
2001,11,North East,E12000001,3,TA,437.5,271.85,2421835822
2001,11,North East,E12000001,4,PA,1314.2,816.61,3503160557
2001,11,North East,E12000001,5,M,14263,8862.62,4840407147
2002,1,South West,E12000009,1,TM,326.8,203.06,4803663102
2002,1,South West,E12000009,3,TA,1003,623.24,4395879118
2002,1,South West,E12000009,4,PA,3925.9,2439.44,8971171011
2002,1,South West,E12000009,5,M,44288,27519.29,10869796844
2002,2,East Midlands,E12000004,1,TM,193.7,120.36,3931168440
2002,2,East Midlands,E12000004,3,TA,1106.9,687.8,5583861557
2002,2,East Midlands,E12000004,4,PA,2727.76,1694.95,6718514419
2002,2,East Midlands,E12000004,5,M,27178.9,16888.19,8294536173
2002,3,Scotland,S92000003,1,TM,386.49,240.15,3560208400
2002,3,Scotland,S92000003,3,TA,2804.07,1742.37,5963468157
2002,3,Scotland,S92000003,4,PA,7493.01,4655.94,7388479965
2002,3,Scotland,S92000003,5,M,48721.1,30273.89,8741012596
2002,4,Wales,W92000004,1,TM,141.3,87.8,1906057768
2002,4,Wales,W92000004,3,TA,1546.6,961.01,3741706436
2002,4,Wales,W92000004,4,PA,2628.29,1633.14,4563125110
2002,4,Wales,W92000004,5,M,28764.3,17873.31,5826682363
2002,5,North West,E12000002,1,TM,615.8,382.64,9961056715
2002,5,North West,E12000002,2,PM,24.1,14.98,238614091.5
2002,5,North West,E12000002,3,TA,677.83,421.18,2539681777
2002,5,North West,E12000002,4,PA,3322.88,2064.74,9705875953
2002,5,North West,E12000002,5,M,32057.9,19919.86,11109149384
2002,6,London,E12000007,1,TM,60.1,37.34,1374588457
2002,6,London,E12000007,4,PA,1723.02,1070.63,11239577399
2002,6,London,E12000007,5,M,12895.7,8013.02,7801339711
2002,7,East of England,E12000006,1,TM,265.3,164.85,5036992924
2002,7,East of England,E12000006,3,TA,864.1,536.93,6231833400
2002,7,East of England,E12000006,4,PA,3025.6,1880.02,9365962586
2002,7,East of England,E12000006,5,M,35196.1,21869.84,12542614376
2002,8,Yorkshire and the Humber,E12000003,1,TM,361.8,224.81,5369938077
2002,8,Yorkshire and the Humber,E12000003,2,PM,3.5,2.17,48020534.76
2002,8,Yorkshire and the Humber,E12000003,3,TA,662.95,411.94,3319623612
2002,8,Yorkshire and the Humber,E12000003,4,PA,2648.41,1645.65,7294660246
2002,8,Yorkshire and the Humber,E12000003,5,M,28023.7,17413.12,8908706124
2002,9,South East,E12000008,1,TM,644.4,400.41,13459845815
2002,9,South East,E12000008,2,PM,10.6,6.59,172428266.7
2002,9,South East,E12000008,3,TA,846,525.68,6855712637
2002,9,South East,E12000008,4,PA,4368.38,2714.39,14682886163
2002,9,South East,E12000008,5,M,41622.5,25863.02,16878463262
2002,10,West Midlands,E12000005,1,TM,381.7,237.18,6959673466
2002,10,West Midlands,E12000005,2,PM,4.3,2.67,72271085.92
2002,10,West Midlands,E12000005,3,TA,729.6,453.35,3649963961
2002,10,West Midlands,E12000005,4,PA,2816.99,1750.4,7589128216
2002,10,West Midlands,E12000005,5,M,28471,17691.06,10987634333
2002,11,North East,E12000001,1,TM,55.6,34.55,634023273.8
2002,11,North East,E12000001,2,PM,2.4,1.49,34258621.53
2002,11,North East,E12000001,3,TA,437.5,271.85,2452620764
2002,11,North East,E12000001,4,PA,1314.9,817.04,3575833112
2002,11,North East,E12000001,5,M,14292.7,8881.07,4884353007
2003,1,South West,E12000009,1,TM,326.8,203.06,4897645594
2003,1,South West,E12000009,3,TA,831.2,516.48,4109250344
2003,1,South West,E12000009,4,PA,4100.8,2548.12,9461409792
2003,1,South West,E12000009,5,M,44369.8425,27570.14,11088310416
2003,2,East Midlands,E12000004,1,TM,193.7,120.36,4067932103
2003,2,East Midlands,E12000004,3,TA,667.4,414.7,4479031094
2003,2,East Midlands,E12000004,4,PA,3165.86,1967.17,8113725145
2003,2,East Midlands,E12000004,5,M,27232.8365,16921.7,8401189022
2003,3,Scotland,S92000003,1,TM,386.49,240.15,3638510308
2003,3,Scotland,S92000003,3,TA,2804.07,1742.37,6050263178
2003,3,Scotland,S92000003,4,PA,7490.71,4654.51,7486348784
2003,3,Scotland,S92000003,5,M,48808.0395,30327.91,8791106132
2003,4,Wales,W92000004,1,TM,141.3,87.8,1938961687
2003,4,Wales,W92000004,3,TA,1546.6,961.01,3834772999
2003,4,Wales,W92000004,4,PA,2628.29,1633.14,4649610360
2003,4,Wales,W92000004,5,M,28815.4135,17905.07,5783665830
2003,5,North West,E12000002,1,TM,615.8,382.64,10133487681
2003,5,North West,E12000002,2,PM,24.1,14.98,238838329.2
2003,5,North West,E12000002,3,TA,586.33,364.33,2341616592
2003,5,North West,E12000002,4,PA,3416.78,2123.09,9947356335
2003,5,North West,E12000002,5,M,32134.8075,19967.64,11025053913
2003,6,London,E12000007,1,TM,60.1,37.34,1314554935
2003,6,London,E12000007,4,PA,1719.11,1068.21,11223637337
2003,6,London,E12000007,5,M,12933.709,8036.63,7909921086
2003,7,East of England,E12000006,1,TM,265.3,164.85,5039605620
2003,7,East of England,E12000006,3,TA,852,529.41,6314276284
2003,7,East of England,E12000006,4,PA,3041.64,1889.99,9443202396
2003,7,East of England,E12000006,5,M,35264.3825,21912.27,12552211508
2003,8,Yorkshire and the Humber,E12000003,1,TM,361.8,224.81,5366636543
2003,8,Yorkshire and the Humber,E12000003,2,PM,3.5,2.17,46658779.29
2003,8,Yorkshire and the Humber,E12000003,3,TA,514.05,319.42,2851553031
2003,8,Yorkshire and the Humber,E12000003,4,PA,2797.31,1738.17,7877401809
2003,8,Yorkshire and the Humber,E12000003,5,M,28085.4315,17451.48,8942690960
2003,9,South East,E12000008,1,TM,643.8,400.04,13349662511
2003,9,South East,E12000008,2,PM,11.2,6.96,169970497.9
2003,9,South East,E12000008,3,TA,811.7,504.37,6750331606
2003,9,South East,E12000008,4,PA,4407.31,2738.58,14965740703
2003,9,South East,E12000008,5,M,41712.998,25919.26,16668923180
2003,10,West Midlands,E12000005,1,TM,381.7,237.18,6869412407
2003,10,West Midlands,E12000005,2,PM,4.3,2.67,74831141.76
2003,10,West Midlands,E12000005,3,TA,597.2,371.08,3284906445
2003,10,West Midlands,E12000005,4,PA,2923.49,1816.57,8032493866
2003,10,West Midlands,E12000005,5,M,28531.0175,17728.35,10961756655
2003,11,North East,E12000001,1,TM,55.6,34.55,626526066.2
2003,11,North East,E12000001,2,PM,2.4,1.49,33244142.96
2003,11,North East,E12000001,3,TA,404.1,251.1,2348743715
2003,11,North East,E12000001,4,PA,1346.9,836.92,3761795788
2003,11,North East,E12000001,5,M,14323.473,8900.19,4782576368
2004,1,South West,E12000009,1,TM,326.8,203.06,5016813032
2004,1,South West,E12000009,3,TA,828,514.5,4103218362
2004,1,South West,E12000009,4,PA,4105.24,2550.88,9598175138
2004,1,South West,E12000009,5,M,44039.2,27364.69,11313070084
2004,2,East Midlands,E12000004,1,TM,193.7,120.36,4233351878
2004,2,East Midlands,E12000004,3,TA,643.93,400.12,4437021356
2004,2,East Midlands,E12000004,4,PA,3196.42,1986.16,8344857788
2004,2,East Midlands,E12000004,5,M,26756.3,16625.59,8526582804
2004,3,Scotland,S92000003,1,TM,386.49,240.15,3786761675
2004,3,Scotland,S92000003,3,TA,2804.07,1742.37,6136743032
2004,3,Scotland,S92000003,4,PA,7491.61,4655.07,7582015038
2004,3,Scotland,S92000003,5,M,46033,28603.58,8503351571
2004,4,Wales,W92000004,1,TM,141.3,87.8,2099757754
2004,4,Wales,W92000004,3,TA,1546.6,961.01,3942302071
2004,4,Wales,W92000004,4,PA,2626.69,1632.15,4761151055
2004,4,Wales,W92000004,5,M,28864.8,17935.76,5800600388
2004,5,North West,E12000002,1,TM,615.8,382.64,10591804537
2004,5,North West,E12000002,2,PM,24.1,14.98,247933079.1
2004,5,North West,E12000002,3,TA,459.03,285.23,1783323633
2004,5,North West,E12000002,4,PA,3551.85,2207.02,10753210331
2004,5,North West,E12000002,5,M,31796.1,19757.18,10858076654
2004,6,London,E12000007,1,TM,60.1,37.34,1292490353
2004,6,London,E12000007,4,PA,1719.61,1068.52,11159760908
2004,6,London,E12000007,5,M,12901.4,8016.56,7911262525
2004,7,East of England,E12000006,1,TM,265.2,164.79,5262463978
2004,7,East of England,E12000006,3,TA,796.93,495.19,6101662467
2004,7,East of England,E12000006,4,PA,3096.52,1924.09,9943587754
2004,7,East of England,E12000006,5,M,35030.1,21766.7,12487791696
2004,8,Yorkshire and the Humber,E12000003,1,TM,361.8,224.81,5637625713
2004,8,Yorkshire and the Humber,E12000003,2,PM,3.5,2.17,48337060.07
2004,8,Yorkshire and the Humber,E12000003,3,TA,415.95,258.46,2621574395
2004,8,Yorkshire and the Humber,E12000003,4,PA,2900.02,1801.99,8379441570
2004,8,Yorkshire and the Humber,E12000003,5,M,28173.7,17506.33,9003333537
2004,9,South East,E12000008,1,TM,643.4,399.79,13581321694
2004,9,South East,E12000008,2,PM,11.2,6.96,172635658.3
2004,9,South East,E12000008,3,TA,669.3,415.88,6152526853
2004,9,South East,E12000008,4,PA,4551.61,2828.24,15796546889
2004,9,South East,E12000008,5,M,41415.2,25734.21,16435903474
2004,10,West Midlands,E12000005,1,TM,427.5,265.64,7323719598
2004,10,West Midlands,E12000005,2,PM,4.3,2.67,77516830.71
2004,10,West Midlands,E12000005,3,TA,579.28,359.95,3146409565
2004,10,West Midlands,E12000005,4,PA,2933.24,1822.63,8223498856
2004,10,West Midlands,E12000005,5,M,28447.2,17676.27,10957338750
2004,11,North East,E12000001,1,TM,55.6,34.55,640785209.8
2004,11,North East,E12000001,2,PM,2.4,1.49,31754504.44
2004,11,North East,E12000001,3,TA,404.1,251.1,2428028900
2004,11,North East,E12000001,4,PA,1348.52,837.93,3831467506
2004,11,North East,E12000001,5,M,14024.9,8714.67,4636737954
2005,1,South West,E12000009,1,TM,325.7,202.38,5193921010
2005,1,South West,E12000009,2,PM,1.1,0.68,19485926.56
2005,1,South West,E12000009,3,TA,704.6,437.82,3768762418
2005,1,South West,E12000009,4,PA,4230.21,2628.53,10049263694
2005,1,South West,E12000009,5,M,43953.7,27311.56,11596037641
2005,2,East Midlands,E12000004,1,TM,195.4,121.42,4205159166
2005,2,East Midlands,E12000004,3,TA,550.34,341.97,4068981859
2005,2,East Midlands,E12000004,4,PA,3291.48,2045.23,8645334174
2005,2,East Midlands,E12000004,5,M,26820.6,16665.55,8678245053
2005,3,Scotland,S92000003,1,TM,386.49,240.15,3821923803
2005,3,Scotland,S92000003,3,TA,2806.03,1743.59,6063309602
2005,3,Scotland,S92000003,4,PA,7464.36,4638.14,7554330406
2005,3,Scotland,S92000003,5,M,46206.5,28711.39,8595429265
2005,4,Wales,W92000004,1,TM,141.3,87.8,2050643825
2005,4,Wales,W92000004,3,TA,1546.6,961.01,3954477642
2005,4,Wales,W92000004,4,PA,2625.49,1631.4,4695995326
2005,4,Wales,W92000004,5,M,28919.6,17969.81,5816036998
2005,5,North West,E12000002,1,TM,611.5,379.97,10426431420
2005,5,North West,E12000002,2,PM,26,16.16,293768612.9
2005,5,North West,E12000002,3,TA,335.6,208.53,1531625997
2005,5,North West,E12000002,4,PA,3675.48,2283.84,10935610183
2005,5,North West,E12000002,5,M,31882.3,19810.74,10803998885
2005,6,London,E12000007,1,TM,60.1,37.34,1262625426
2005,6,London,E12000007,4,PA,1718.96,1068.11,11172760939
2005,6,London,E12000007,5,M,12962.2,8054.34,7987276045
2005,7,East of England,E12000006,1,TM,264.4,164.29,5255419141
2005,7,East of England,E12000006,3,TA,769.67,478.25,5936764302
2005,7,East of England,E12000006,4,PA,3113.16,1934.43,9953469903
2005,7,East of England,E12000006,5,M,34989,21741.16,12575176195
2005,8,Yorkshire and the Humber,E12000003,1,TM,361.8,224.81,5633241602
2005,8,Yorkshire and the Humber,E12000003,2,PM,3.5,2.17,48134978.29
2005,8,Yorkshire and the Humber,E12000003,3,TA,417.7,259.55,2651736810
2005,8,Yorkshire and the Humber,E12000003,4,PA,2910.96,1808.79,8402751714
2005,8,Yorkshire and the Humber,E12000003,5,M,28212.6,17530.5,9070544808
2005,9,South East,E12000008,1,TM,644,400.16,13562060031
2005,9,South East,E12000008,2,PM,10.6,6.59,167392162
2005,9,South East,E12000008,3,TA,666.2,413.96,6211626248
2005,9,South East,E12000008,4,PA,4555.45,2830.63,15585390569
2005,9,South East,E12000008,5,M,41366.2,25703.77,16273808732
2005,10,West Midlands,E12000005,1,TM,424.1,263.52,7595576961
2005,10,West Midlands,E12000005,2,PM,4.3,2.67,77548642.49
2005,10,West Midlands,E12000005,3,TA,540.08,335.59,2986865342
2005,10,West Midlands,E12000005,4,PA,2976.47,1849.49,8243328727
2005,10,West Midlands,E12000005,5,M,28494.3,17705.54,10968487344
2005,11,North East,E12000001,1,TM,55.6,34.55,648246884.8
2005,11,North East,E12000001,2,PM,2.4,1.49,31739503.18
2005,11,North East,E12000001,3,TA,347.5,215.93,2376485588
2005,11,North East,E12000001,4,PA,1411.37,876.98,3857734325
2005,11,North East,E12000001,5,M,14023.3,8713.67,4538936874
2006,1,South West,E12000009,1,TM,325.7,202.38,5335676575
2006,1,South West,E12000009,2,PM,1.1,0.68,17385300.47
2006,1,South West,E12000009,3,TA,705.1,438.13,3788076838
2006,1,South West,E12000009,4,PA,4231.19,2629.14,10159489567
2006,1,South West,E12000009,5,M,44680.1,27762.93,12027928693
2006,2,East Midlands,E12000004,1,TM,195.4,121.42,4248798165
2006,2,East Midlands,E12000004,3,TA,550.82,342.26,4118344109
2006,2,East Midlands,E12000004,4,PA,3293.04,2046.2,8797842713
2006,2,East Midlands,E12000004,5,M,27218.2,16912.61,8887625017
2006,3,Scotland,S92000003,1,TM,407.04,252.92,3997074871
2006,3,Scotland,S92000003,3,TA,2806.96,1744.16,6174211662
2006,3,Scotland,S92000003,4,PA,7518.5,4671.78,7760719559
2006,3,Scotland,S92000003,5,M,48766.6,30302.16,8916212947
2006,4,Wales,W92000004,1,TM,141.3,87.8,2092253096
2006,4,Wales,W92000004,3,TA,1546.6,961.01,4097412901
2006,4,Wales,W92000004,4,PA,2627.04,1632.37,4823016863
2006,4,Wales,W92000004,5,M,29531.9,18350.27,5874141666
2006,5,North West,E12000002,1,TM,611.5,379.97,10703198139
2006,5,North West,E12000002,2,PM,26,16.16,306962957.9
2006,5,North West,E12000002,3,TA,337.4,209.65,1557595265
2006,5,North West,E12000002,4,PA,3666.95,2278.54,10983766181
2006,5,North West,E12000002,5,M,32238.9,20032.32,10744220616
2006,6,London,E12000007,1,TM,60.1,37.34,1357188618
2006,6,London,E12000007,4,PA,1719.7,1068.57,11366639908
2006,6,London,E12000007,5,M,12965.8,8056.57,7957867120
2006,7,East of England,E12000006,1,TM,265,164.66,5181348280
2006,7,East of England,E12000006,3,TA,788.82,490.15,6132006747
2006,7,East of England,E12000006,4,PA,3093.71,1922.34,9970710260
2006,7,East of England,E12000006,5,M,35652,22153.13,12870061369
2006,8,Yorkshire and the Humber,E12000003,1,TM,375.8,233.51,5906741894
2006,8,Yorkshire and the Humber,E12000003,2,PM,3.5,2.17,47907089.16
2006,8,Yorkshire and the Humber,E12000003,3,TA,416.87,259.03,2718908427
2006,8,Yorkshire and the Humber,E12000003,4,PA,2920,1814.4,8487486970
2006,8,Yorkshire and the Humber,E12000003,5,M,28390.5,17641.04,9148251560
2006,9,South East,E12000008,1,TM,644,400.16,13851604780
2006,9,South East,E12000008,2,PM,10.6,6.59,173595064.5
2006,9,South East,E12000008,3,TA,666,413.83,6228666290
2006,9,South East,E12000008,4,PA,4558.89,2832.76,15637665241
2006,9,South East,E12000008,5,M,41528.5,25804.61,16194263884
2006,10,West Midlands,E12000005,1,TM,426.1,264.77,7799595224
2006,10,West Midlands,E12000005,2,PM,4.3,2.67,72430572.02
2006,10,West Midlands,E12000005,3,TA,541.28,336.34,3029823336
2006,10,West Midlands,E12000005,4,PA,2984.89,1854.72,8302933518
2006,10,West Midlands,E12000005,5,M,28782.9,17884.86,11004025258
2006,11,North East,E12000001,1,TM,55.6,34.55,675114963
2006,11,North East,E12000001,2,PM,2.4,1.49,31992839.32
2006,11,North East,E12000001,3,TA,346,214.99,2390749955
2006,11,North East,E12000001,4,PA,1415.71,879.68,3959795893
2006,11,North East,E12000001,5,M,14336.7,8908.41,4463978517
2007,1,South West,E12000009,1,TM,326.8,203.06,5424589124
2007,1,South West,E12000009,3,TA,734.7,456.52,3840465913
2007,1,South West,E12000009,4,PA,4205.46,2613.15,9886098699
2007,1,South West,E12000009,5,M,44795.9,27834.88,12624886806
2007,2,East Midlands,E12000004,1,TM,195.4,121.42,4199801798
2007,2,East Midlands,E12000004,3,TA,546.92,339.84,4150667296
2007,2,East Midlands,E12000004,4,PA,3307.04,2054.9,8834249711
2007,2,East Midlands,E12000004,5,M,27155.1,16873.4,9202139950
2007,3,Scotland,S92000003,1,TM,407.04,252.92,4086962113
2007,3,Scotland,S92000003,3,TA,2806.96,1744.16,6191766362
2007,3,Scotland,S92000003,4,PA,7494.6,4656.93,7711976987
2007,3,Scotland,S92000003,5,M,48869.7,30366.22,9200321488
2007,4,Wales,W92000004,1,TM,141.3,87.8,2159248939
2007,4,Wales,W92000004,3,TA,1546.6,961.01,4055024021
2007,4,Wales,W92000004,4,PA,2619.34,1627.58,4854338665
2007,4,Wales,W92000004,5,M,29554,18364,6021418475
2007,5,North West,E12000002,1,TM,615.8,382.64,10819437833
2007,5,North West,E12000002,2,PM,21.7,13.48,252942756.5
2007,5,North West,E12000002,3,TA,351.1,218.16,1589963641
2007,5,North West,E12000002,4,PA,3652.35,2269.47,10853873790
2007,5,North West,E12000002,5,M,32272,20052.89,10914576879
2007,6,London,E12000007,1,TM,60.1,37.34,1328312471
2007,6,London,E12000007,4,PA,1720.1,1068.82,11101629664
2007,6,London,E12000007,5,M,13003.33,8079.89,8211423200
2007,7,East of England,E12000006,1,TM,265,164.66,5300168374
2007,7,East of England,E12000006,3,TA,776.45,482.46,6076120529
2007,7,East of England,E12000006,4,PA,3129.11,1944.34,10030851469
2007,7,East of England,E12000006,5,M,35772.8,22228.19,13284368560
2007,8,Yorkshire and the Humber,E12000003,1,TM,380,236.12,6055927625
2007,8,Yorkshire and the Humber,E12000003,2,PM,3.5,2.17,48199752.51
2007,8,Yorkshire and the Humber,E12000003,3,TA,379.47,235.79,2361697250
2007,8,Yorkshire and the Humber,E12000003,4,PA,2951.9,1834.23,8708619416
2007,8,Yorkshire and the Humber,E12000003,5,M,28419.9,17659.31,9445611046
